,estimated_distance,date,n_dispersion,dispersion_length,chisq,dof,energy,Time,GSM_X,GSM_Y,GSM_Z,Storm_phase,DIST,Beta,datetime_str,kp,SW_p,Dst,IMF_By,IMF_Bz,direction,FlLen,goodness_of_fit,region
531,22.384689,2016-06-06,3.0,4,3.1923976,2.0,931.0339524999999,1465198800.0,-11.814878,-1.0666658125,-1.06878045,0.0,11.911113499999999,0.254226875,2016-06-06 07:33:20,2.0,3.8820001,-48.5,-5.003875075,-0.06249991999999993,para,16.744294088581235,0.20266542750242844,BL
532,22.390491,2016-04-20,1.0,4,3.1924051,2.0,931.0332025000001,1461137100.0,-7.937642974999999,-3.761463925,-2.15331285,0.0,9.044184425000001,0.45778037250000003,2016-04-20 07:16:40,1.0,2.2329166,-13.5,5.55100025,-3.282500025,para,11.24669054003303,0.20266466750850043,BL
533,22.438074,2016-03-25,1.0,4,3.1925266,2.0,931.0331575000001,1458867600.0,1.28745005,-6.879850149999999,-4.846497475,0.0,8.513789275,0.0891415025,2016-03-25 00:53:20,2.0,1.6713333,-16.85000025,2.4506666,-0.7435,para,10.642485008166444,0.20265235600391496,BL
534,22.504831,2016-09-15,3.0,4,0.65082421,2.0,2408.7157875,1473908400.0,-4.43008165,8.761115575000002,-2.440987375,0.0,10.1165785,0.5427003725,2016-09-15 02:53:20,2.0,1.0465000075000002,-30.400000249999998,8.265500075,-4.158000225,para,11.290876763083949,0.7222296578521745,BL
535,22.525964,2016-04-21,3.0,4,1.3804584,2.0,769.3037150000001,1461264000.0,-5.227267975,-8.27710185,-4.7029351,0.0,10.86077475,0.5649548125,2016-04-21 18:33:20,1.0,3.3555000999999995,-2.6500000249999998,-0.0537499412500001,3.109749925,para,10.580604214893478,0.5014611210045767,BL
536,22.528761,2016-05-06,4.0,4,1.3804538,2.0,769.3037600000001,1462523400.0,-9.998404675,-4.32156745,-1.9296068000000002,0.0,11.062155500000001,0.23375666,2016-05-06 08:23:20,2.0,,-14.2,,,para,14.485693244761922,0.5014622743664812,BL
537,22.528842,2016-05-01,6.0,4,1.3804553,2.0,769.3037150000001,1462115700.0,-8.173248425,-7.8990806000000005,-2.92988795,0.0,11.738188000000001,0.0320167403,2016-05-01 15:06:40,3.0,2.4420001000000005,-2.8999999525,-7.8874999500000005,-6.2230002,para,13.246148079332764,0.5014618982699166,Lobe
538,22.529382,2016-05-06,2.0,4,1.3804558,2.0,769.3038050000001,1462512000.0,-8.530817299999999,-1.527131975,-1.62574965,0.0,8.81793935,0.5047507099999999,2016-05-06 05:13:20,2.0,,-9.35,,,para,11.656079288432178,0.5014617729044579,BL
539,22.529543,2016-04-13,5.0,4,1.3804555,2.0,769.304165,1460550000.0,-7.611123275,-8.093609875,-3.0782945,4.0,11.52885675,0.20106632,2016-04-13 12:13:20,2.0,1.9950001,-36.80000025,-4.919875025,-3.628250075,para,12.756758766811425,0.5014618481237294,BL
540,22.535993,2016-05-03,2.0,4,0.65063909,2.0,2408.7136825000002,1462281600.0,-9.220237525,-7.3065621,-2.3017764499999998,0.0,11.987472250000001,0.3030469,2016-05-03 13:13:20,1.0,,-18.400000249999998,,,para,14.46486239661026,0.7222965105231991,BL
541,22.540708,2016-06-08,6.0,4,1.380447,2.0,769.304165,1465374000.0,-11.90131625,-1.22962265,-0.9478231,0.0,12.002281749999998,0.1875139675,2016-06-08 08:13:20,2.0,1.798999975,-16.69999975,-1.4974999475000002,4.896000024999999,para,16.721356999235073,0.5014639793411126,BL
542,22.547751,2017-04-12,1.0,4,1.3804441,2.0,769.3043200000001,1491983100.0,3.981464175,-10.30328075,0.710731135,0.0,11.0689015,0.8264590549999999,2017-04-12 07:36:40,2.0,1.2947500250000001,-3.449999925,-3.77750005,-0.287000001,para,26.747512345326598,0.5014647064644095,BL
543,22.550117,2016-08-16,5.0,4,1.380444,2.0,769.304165,1471381800.0,-4.958709025,9.7139241,-2.6831784,0.0,11.231759499999999,1.7634611,2016-08-16 21:03:20,2.0,6.835000275,13.5,8.144499775,0.42150002,para,13.957225365869798,0.5014647315376458,PS
544,22.551611,2016-05-28,4.0,4,1.380443,2.0,769.3037150000001,1464418800.0,-11.29404375,-1.5643818,-1.319794875,0.0,11.478162,0.07948632025,2016-05-28 06:53:20,2.0,3.2347500499999997,-17.5,-5.067499875,-2.0679999374999998,para,15.813340334572862,0.5014649822700742,BL
545,22.552444,2016-10-13,3.0,4,1.3804439,2.0,769.304165,1476384300.0,3.0180125,11.09695575,-3.229354675,3.0,11.945094749999999,0.0016344906175,2016-10-13 18:36:40,2.0,0.4390000125,-103.1,10.49500025,-18.6875,para,54.67845591091204,0.501464756610883,Lobe
546,22.552488,2016-04-03,3.0,4,1.3804436,2.0,769.3043200000001,1459682100.0,-6.627509549999999,-7.5056767749999995,-3.0063818,3.0,10.454714249999999,0.4947300525,2016-04-03 11:06:40,2.0,2.1311110333333336,-31.8,-4.1615,0.315999995,para,11.361341848829348,0.5014648318306021,BL
547,22.552546,2016-04-01,3.0,4,1.3804439,2.0,769.304165,1459538400.0,-3.12545845,-9.2255317,-6.218697275,0.0,11.5566035,0.43368666,2016-04-01 19:13:20,2.0,1.5675000000000001,-5.79999995,3.270499975,-2.3299999,para,11.73306895171006,0.501464756610883,BL
548,22.552608,2016-04-25,4.0,4,1.380444,2.0,769.3038050000001,1461576000.0,-9.042983125,-5.523144575,-2.2936718999999997,0.0,10.84183625,0.3152011125,2016-04-25 09:13:20,2.0,1.4395833249999999,-8.60000015,4.7564999,-0.736999985,para,13.197387863467634,0.5014647315376458,BL
549,22.552622,2016-05-06,1.0,4,1.380444,2.0,769.3038050000001,1462510800.0,-8.25537675,-1.20744845,-1.5344661499999999,0.0,8.48352455,0.27078719500000004,2016-05-06 04:53:20,2.0,,-6.949999925,,,para,11.206837666469971,0.5014647315376458,BL
550,22.552659,2016-04-26,1.0,4,1.380444,2.0,769.3038050000001,1461655200.0,-8.594445624999999,-3.6603740250000003,-2.099252725,0.0,9.5747003,0.0793291355,2016-04-26 07:13:20,1.0,1.6477499999999998,-2.8499999750000002,3.0124999499999996,-0.5504999945000001,para,12.046487595881151,0.5014647315376458,BL
551,22.552693,2016-03-12,2.0,4,1.3804439,2.0,769.304165,1457799900.0,-2.35208035,-10.04640275,-5.34449295,0.0,11.62028325,0.8819118024999999,2016-03-12 16:16:40,3.0,2.40524995,-9.64999995,-0.160999994025,2.06800005,para,13.135584542724127,0.501464756610883,BL
552,22.552695,2016-03-30,1.0,4,1.3804439,2.0,769.304165,1459300800.0,1.234585325,-6.148411175,-4.091427275,0.0,7.48831555,0.059702034749999994,2016-03-30 01:13:20,2.0,1.5441250000000002,-10.0500001,3.558499975,-2.31800005,para,9.518399933951706,0.501464756610883,BL
553,22.552708,2016-08-09,5.0,4,1.3804439,2.0,769.304165,1470723900.0,-8.860464275,5.610353075,-2.1021898500000002,4.0,10.6960975,0.06327379350000001,2016-08-09 06:16:40,2.0,2.1964444333333333,-13.850000000000001,2.190000068,1.848499975,para,14.800403206144239,0.501464756610883,BL
554,22.55271,2016-03-29,1.0,4,1.3804439,2.0,769.304165,1459217100.0,1.743773725,-5.44398515,-3.3985685749999996,0.0,6.651166875,0.104441333,2016-03-29 01:56:40,2.0,2.721,-15.20000025,-4.03049995,-2.504499975,para,9.789345816108177,0.501464756610883,BL
555,22.552710695539304,2016-04-11,1.0,4,1.380443567741095,2.0,769.3043200000001,1460373000.0,-7.555102775,-7.3807904,-2.875135725,0.0,10.946477000000002,1.024524915,2016-04-11 11:03:20,2.0,1.74454165,-3.4000000249999998,5.8155002499999995,-0.07900000750000001,para,12.376958576188535,0.5014648399189553,PS
556,22.552712,2016-08-25,5.0,4,1.3804439,2.0,769.304165,1472144100.0,-1.109037925,8.0403456,-4.2403568,4.0,9.1578007,0.34315550000000006,2016-08-25 16:46:40,2.0,2.1983333333333337,-17.25,-0.5966666533333332,-3.3584444666666666,para,8.61187049180867,0.501464756610883,BL
557,22.552719,2016-03-24,3.0,4,1.3804439,2.0,769.304165,1458852600.0,-1.355499925,-9.043412775,-6.7243434749999995,0.0,11.35081275,0.53072806,2016-03-24 20:43:20,2.0,2.762000025,-2.649999975,-0.252000075,4.193000025000001,para,11.212090356256759,0.501464756610883,BL
558,22.552721,2016-04-02,1.0,4,1.3804436,2.0,769.3043200000001,1459588800.0,-6.4326777,-5.550585675000001,-2.513607325,0.0,8.8607048,0.42526488500000004,2016-04-02 09:13:20,2.0,0.89562501,-4.00000005,-0.7554999750000001,0.78899999,para,10.148525544375916,0.5014648318306021,BL
559,22.552726,2016-10-13,1.0,4,1.3804439,2.0,769.304165,1476367800.0,5.00313045,8.528255275,-5.0873152,2.0,11.119746,0.028794747,2016-10-13 14:03:20,2.0,0.519499995,-80.700001,-0.09299999649999999,-19.51650025,para,37.058545114666416,0.501464756610883,Lobe
560,22.552727,2016-05-01,5.0,4,1.380443,2.0,769.3037150000001,1462103400.0,-9.497177975,-6.834689675,-2.19930725,0.0,11.905838750000001,0.9235454725,2016-05-01 11:43:20,2.75,2.998875075,2.45,-7.5620004000000005,1.8354999175,para,14.322628906054439,0.5014649822700742,BL
561,22.552727,2016-05-08,3.0,4,1.380444,2.0,769.3038050000001,1462691700.0,-9.8306963,-3.1996923,-1.8573892,2.0,10.50404275,0.3243607675,2016-05-08 07:06:40,6.0,4.61499975,-93.55000075000001,-5.735499925,-10.00500005,para,13.849782595478194,0.5014647315376458,BL
562,22.552727,2016-05-14,4.0,4,1.380443,2.0,769.3037150000001,1463245200.0,-7.40546605,-6.7658344,-2.339957725,0.0,10.30033525,0.453567095,2016-05-14 16:53:20,1.0,3.002999975,4.399999975,-1.035500023,-4.591499975,para,11.674562899346034,0.5014649822700742,BL
563,22.552734,2016-05-23,2.0,4,1.380443,2.0,769.3037150000001,1463986200.0,-10.93568475,-1.890023325,-1.453271425,0.0,11.192731,0.24542090749999998,2016-05-23 06:43:20,1.0,1.082000025,-6.999999875,3.5940001500000003,0.101999987,para,15.212168492574136,0.5014649822700742,BL
564,22.552821,2016-03-13,1.0,4,1.3804439,2.0,769.304165,1457903700.0,0.12995525125000001,-9.269786775,-7.05225785,0.0,11.6483235,0.5079718125,2016-03-13 21:06:40,0.5,1.568249975,-10.8,0.7896249825,1.7079999325,para,12.768310083440799,0.501464756610883,BL
565,22.552827,2016-04-18,1.0,4,1.3804436,2.0,769.3043200000001,1460972400.0,-8.324971199999998,-6.004556875,-2.497083925,0.0,10.56405225,0.6863828675,2016-04-18 09:33:20,1.0,3.076250075,-8.79999995,1.87312495,-2.33787505,para,12.596993142437684,0.5014648318306021,BL
566,22.552944,2016-07-31,3.0,4,1.380443,2.0,769.3037150000001,1469964300.0,-7.084011125,1.12839435,0.009682945250000002,0.0,7.17387425,0.19251399,2016-07-31 11:16:40,2.0,,-4.4,,,para,9.218164052200699,0.5014649822700742,BL
567,22.553048,2016-05-27,4.0,4,1.380443,2.0,769.3037150000001,1464358800.0,-9.63848425,-5.227227225,-0.8881148875,0.0,11.00073175,0.204652585,2016-05-27 14:13:20,2.0,2.2731249499999997,-0.9500000024999999,-6.472000125,-1.9945000000000002,para,13.704007894623576,0.5014649822700742,BL
568,22.553925,2016-05-15,9.0,4,1.380443,2.0,769.3037150000001,1463330100.0,-7.783484175,-6.696561600000001,-2.16520685,0.0,10.49373975,0.1589369575,2016-05-15 16:26:40,3.0,2.45575005,3.200000025,6.26,3.64899995,para,12.070467788729264,0.5014649822700742,BL
569,22.554476,2016-08-20,8.0,4,1.380444,2.0,769.304165,1471682700.0,-6.681832025,3.4093025249999998,-1.138980625,0.0,7.58776325,0.19559913,2016-08-20 08:36:40,2.0,1.5838888666666666,-11.15,2.9861666000000002,0.64966666,para,9.962028778988042,0.5014647315376458,BL
570,22.557526,2016-08-30,6.0,4,1.3804444,2.0,769.304165,1472577900.0,-1.2015736000000001,8.9337323,-4.380389375,0.0,10.022486099999998,0.9301627374999999,2016-08-30 17:16:40,2.0,,-20.80000025,,,para,9.832418601432645,0.5014646312447094,BL
571,22.557858,2016-04-15,3.0,4,1.3804441,2.0,769.3043200000001,1460709300.0,-7.779630025000001,-4.9919063,-2.3939747999999996,3.0,9.548711875,0.20011569,2016-04-15 08:26:40,0.0,1.7102500500000002,-24.950000250000002,-2.8594999249999997,0.6915000225000001,para,11.359691564870145,0.5014647064644095,BL
572,22.560248,2016-05-20,5.0,4,1.3804442,2.0,769.3037150000001,1463739300.0,-11.097957000000001,-4.33641645,-1.2786905,0.0,11.983619000000001,0.4350379125,2016-05-20 10:06:40,1.0,2.1272501,-2.8000000000000003,5.27850005,3.1315000750000004,para,15.863695367747239,0.5014646813911752,BL
573,22.571592,2016-08-23,5.0,4,1.3804516,2.0,769.304165,1471974000.0,-1.812582975,8.532277725,-4.0059399,2.0,9.598953,0.0078738525525,2016-08-23 17:33:20,2.0,4.5453334,-29.4499995,1.9115,-6.670499925,para,9.012163651003268,0.5014628259752866,Lobe
574,22.572941,2016-05-23,5.0,4,0.65056422,2.0,2408.7136825000002,1464003600.0,-10.925621249999999,-4.7275505,-1.046421125,0.0,11.95058875,0.07421732025,2016-05-23 11:33:20,1.4,0.9726666975,-3.100000025,2.6285000499999995,0.7860000399999999,para,15.299025622007823,0.7223235501991825,BL
575,22.573213,2016-05-27,5.0,4,1.380452,2.0,769.3037150000001,1464362700.0,-8.779999625,-5.446229325,-1.0165550575,0.0,10.3820415,0.1340770775,2016-05-27 15:16:40,2.0,2.194499975,-0.14999999749999998,-8.2489996,-0.75849998,para,12.65496201643601,0.5014627256827314,BL
576,22.573315,2016-04-17,4.0,4,0.65056908,2.0,2408.715975,1460891100.0,-8.22621385,-7.1521882,-2.69962975,3.0,11.23011725,0.4478833125,2016-04-17 10:56:40,2.0,4.9641250249999995,-29.550000249999997,-3.05150015,-3.257999975,para,13.07886780678385,0.7223217949550882,BL
577,22.573357,2016-08-18,3.0,4,0.65057204,2.0,2408.7157875,1471491900.0,-7.831883775,7.96925865,-2.4714869,0.0,11.443735750000002,0.334792775,2016-08-18 03:36:40,2.0,0.7950000150000001,-26.80000025,-3.242000025,-4.6099999,para,16.008451917381162,0.7223207259196227,BL
578,22.573399182646853,2017-08-24,3.0,4,0.6505720436622915,2.0,2408.7157875,1503588000.0,-11.944337999999998,5.047660175,2.2095832,0.0,13.15420125,2.438891675,2017-08-24 15:13:20,2.0,1.8168749999999998,-14.700000000000001,-2.30999995,1.3170000675,para,19.14108053287071,0.7223207245969481,PS
579,22.573413,2016-05-15,4.0,4,0.65056421,2.0,2408.7136825000002,1463297100.0,-10.5098515,-2.9115486749999997,-1.6632452749999997,0.0,11.031975249999999,0.626675815,2016-05-15 07:16:40,2.0,2.6506666250000004,-10.399999999999999,8.353500125,4.67450005,para,14.963918615318926,0.7223235538108002,BL
580,22.573433,2016-04-30,5.0,4,0.65056421,2.0,2408.7136825000002,1462039500.0,-6.1369792499999996,-7.77997525,-3.8139635999999997,0.0,10.617956,0.05943577575,2016-04-30 17:56:40,1.75,2.0194999,-3.399999975,-5.474750175,-4.5766250500000005,para,11.084492184368175,0.7223235538108002,BL
581,22.573442,2016-05-03,1.0,4,0.65056451,2.0,2408.7137025,1462248900.0,-7.08735565,-0.45788605,-1.2240062,0.0,7.2074303,0.06264361675,2016-05-03 04:06:40,3.0,1.499999975,-36.200001,-3.4230001,-3.38899995,para,9.477855069215188,0.7223234454622752,BL
582,22.573468589715336,2017-03-06,3.0,4,0.6505645080990896,2.0,2408.7137025,1488812400.0,0.4081909475,-9.1670567,-3.068844575,4.0,9.675914774999999,0.9360139025,2017-03-06 14:53:20,2.0,2.3677083249999997,-24.75,-2.166999925,-1.0845000925,para,12.982224406165784,0.7223234461488114,BL
583,22.57349547786264,2017-08-02,1.0,4,0.6505690790763693,2.0,2408.715975,1501667400.0,-6.275029225,-1.086595875,3.2284920250000004,0.0,7.14054995,0.38994751000000005,2017-08-02 09:43:20,2.0,1.49149995,3.100000025,-1.25549995,1.2200000624999998,para,8.129214577920932,0.7223217952886674,BL
584,22.573529,2016-03-17,4.0,4,0.65057204,2.0,2408.7157875,1458236400.0,-2.332358025,-10.040901,-6.059480275,3.0,11.9574945,0.21170901575,2016-03-17 17:33:20,3.0,1.48166665,-22.400000000000002,0.9492499774999998,1.148750015,para,12.90961651381719,0.7223207259196227,BL
585,22.576861,2016-10-05,3.0,4,1.3804564,2.0,769.304165,1475705100.0,0.1887487775,11.189828000000002,-2.2313635,4.0,11.411847,1.6792948,2016-10-05 21:56:40,2.0,2.30499995,-20.799999749999998,1.901000025,-0.11800002500000001,para,12.780453312420455,0.5014616224659483,PS
586,22.598135,2016-05-15,7.0,4,1.3804872,2.0,769.3037150000001,1463303400.0,-10.8162695,-4.149507375,-1.571159075,0.0,11.69110625,0.5596373375,2016-05-15 09:03:20,2.0,3.05899995,-6.550000075,1.6729999975,8.039999475,para,15.513039710748107,0.5014539000164253,BL
587,22.602821,2016-04-12,3.0,4,1.3804974,2.0,769.3043200000001,1460457000.0,-7.69292695,-6.832384125,-2.7342117249999998,0.0,10.64622675,0.3969505925,2016-04-12 10:23:20,2.0,1.2566666666666668,-11.35,-5.210499749999999,-2.1260000000000003,para,12.178446170067804,0.5014513426080567,BL
588,22.611305,2016-05-02,2.0,4,1.3805156,2.0,769.303745,1462181700.0,-9.7586281,-5.370377199999999,-2.0643726,0.0,11.32858625,0.09365495574999999,2016-05-02 09:26:40,2.0,2.477666775,-29.300000249999997,-3.327000075,-3.4539999999999997,para,14.114706352404761,0.5014467794216015,BL
589,22.638583,2016-05-04,2.0,4,1.3806006,2.0,769.3037150000001,1462369200.0,-9.160319325,-7.326428825,-2.30485995,0.0,11.95420975,0.03632192575,2016-05-04 13:33:20,1.0,0.75137502,-15.15,-1.1945000499999998,-1.97550005,para,14.261637147050925,0.501425468386339,Lobe
590,22.638855,2016-05-14,5.0,4,1.3806015,2.0,769.3037150000001,1463252100.0,-5.396825025,-6.3592337,-2.58121635,0.0,8.7311812,0.0875225355,2016-05-14 18:46:40,2.0,2.7024999,-6.399999975,-1.5425,-5.931000125,para,9.220808751050617,0.5014252427449288,BL
591,22.704556,2016-05-19,6.0,5,3.198162,3.0,816.2226260000001,1463666240.0,-9.761626920000001,-5.974427459999999,-1.3588527799999999,0.0,11.525364399999999,0.190638116,2016-05-19 13:46:40,2.0,2.1446666999999997,-5.75999994,1.0792,0.4432000200000001,para,14.218895111594422,0.3620699364178479,BL
592,22.704585,2016-05-21,7.0,5,3.198162,3.0,816.2226260000001,1463842040.0,-9.2734504,-5.95471412,-1.342347,0.0,11.102355,0.09043844699999999,2016-05-21 14:36:40,3.0,2.59763332,-15.36,3.41560006,-3.8572,para,13.584148826421421,0.3620699364178479,BL
593,22.704662,2016-04-13,8.0,5,3.1981655,3.0,816.223274,1460562440.0,-6.381200079999999,-9.1643142,-4.317260579999999,4.0,11.9728534,0.333319334,2016-04-13 15:36:40,2.0,1.7699999499999999,-35.040000199999994,1.4351999739999999,-4.819200159999999,para,12.34560744727498,0.3620694318076505,BL
594,22.70467,2017-03-02,1.0,5,3.1981651,3.0,816.223372,1488422840.0,-0.674900852,-5.4698904,-3.6041406,3.0,6.5866219,0.03271824626,2017-03-02 02:36:40,2.0,2.34520002,-44.0799994,-2.30359998,-1.7876,para,6.119935900818943,0.3620694894773566,Lobe
595,22.704676,2016-05-06,5.0,5,3.198162,3.0,816.2226260000001,1462535840.0,-9.878952459999999,-6.501211120000001,-1.9450683599999998,0.0,11.985275,0.12030480540000002,2016-05-06 11:46:40,3.0,3.24893328,-9.64000012,-7.029999720000001,-4.923200039999999,para,14.673374985605344,0.3620699364178479,BL
596,22.704677,2016-04-23,4.0,5,3.198162,3.0,816.2226260000001,1461441760.0,-4.15783172,-7.63363174,-4.591722519999999,0.0,9.83109784,0.296742234,2016-04-23 19:53:20,3.0,3.4963333000000008,-0.280000004,7.07440024,5.6803999,para,9.216376997711265,0.3620699364178479,BL
597,22.704678,2016-05-02,1.0,5,3.1981644,3.0,816.2226620000001,1462166560.0,-8.0656841,-1.5993529599999998,-1.6366089,0.0,8.38462802,0.272244674,2016-05-02 05:13:20,5.0,2.7421999999999995,-27.840000399999997,-5.45200024,-3.7956000599999995,para,10.9647849611328,0.3620695903993605,BL
598,22.711233,2016-04-04,1.0,4,19.050391,2.0,1675.8340125,1459728600.0,0.2038898025,-6.7013390500000005,-4.6570095,4.0,8.1635596,0.139196675,2016-04-04 00:03:20,2.0,1.43833335,-27.69999975,-6.85999965,-3.78550005,para,8.404897404542233,7.29894607883752e-05,BL
599,22.711233,2016-08-06,1.0,4,19.050391,2.0,1675.8340125,1470461400.0,-9.238991425,6.161182825,-2.1564283,4.0,11.31249575,0.2393356,2016-08-06 05:23:20,2.0,1.3719999666666665,-21.9,2.8925,0.9390000000000001,para,16.017625804106068,7.29894607883752e-05,BL
600,22.718639,2016-09-14,1.0,5,3.198173,3.0,816.223274,1473817040.0,-4.11847302,9.88373006,-2.51815774,0.0,10.9998288,0.490735516,2016-09-14 01:26:40,2.0,1.6195000499999999,-11.24000004,2.88299994,-3.04169994,para,12.017742650946579,0.36206835050212427,BL
601,22.74475,2016-04-26,4.0,5,3.1982237,3.0,816.2226260000001,1461704840.0,-3.1349279,-6.856989199999999,-4.081750059999999,0.0,8.574094739999998,0.01422851414,2016-04-26 20:56:40,2.0,1.7047001000000002,-15.719999999999999,-3.01200002,-1.7848000440000003,para,8.090237450197115,0.36206104094987457,Lobe
602,23.044327,2016-05-18,3.0,6,5.426425000000001,4.0,3074.8628550000008,1463548800.0,-9.804613400000001,-1.0911825383333333,-1.4909245166666667,0.0,9.97771365,0.26151045500000003,2016-05-18 05:06:40,2.0,1.9274000199999999,-26.89999983333333,-0.20916665416666666,-1.4219166333333335,para,13.551425724283288,0.2462728786324887,BL
603,23.300448,2016-05-19,5.0,5,25.275949,3.0,2666.9902199999997,1463662640.0,-10.2752168,-5.666301840000001,-1.265867,0.0,11.8022696,0.157656208,2016-05-19 12:46:40,2.0,1.7788000199999998,-15.440000000000001,1.2255999714,1.575600012,para,14.786058850998069,1.3519271161555046e-05,BL
604,23.311886,2016-03-11,1.0,4,6.3472949,2.0,1405.87394,1457664900.0,3.2091349,-6.40946675,-4.064801725000001,4.0,8.2407205,0.272612865,2016-03-11 02:46:40,2.0,2.778500075,-15.35000025,-3.7724998999999997,-1.6150000025,para,14.24670484280884,0.04185067094653072,BL
